ano,cod_mun,num_obt,mês,ano_mes,qtd_fam,vlr_bnf
2008,211027,4,1,200801,1283,117265.0
2008,211027,4,2,200802,1317,120579.0
2008,211027,4,3,200803,1344,126373.0
2008,211027,4,4,200804,1358,127757.0
2008,211027,4,5,200805,1367,129317.0
2008,211027,4,6,200806,1362,128933.0
2008,211027,4,7,200807,1361,140085.0
2008,211027,4,8,200808,1360,139859.0
2008,211027,4,9,200809,1379,142297.0
2008,211027,4,10,200810,1341,126059.0
2008,211027,4,11,200811,1359,140259.0
2008,211027,4,12,200812,1356,140265.0
2009,211027,3,1,200901,1375,140740.0
2009,211027,3,2,200902,1370,140576.0
2009,211027,3,3,200903,1367,140844.0
2009,211027,3,4,200904,1370,141142.0
2009,211027,3,5,200905,1379,143398.0
2009,211027,3,6,200906,1389,145686.0
2009,211027,3,7,200907,1394,145242.0
2009,211027,3,8,200908,1621,167332.0
2009,211027,3,9,200909,1607,185721.0
2009,211027,3,10,200910,1780,201445.0
2009,211027,3,11,200911,1775,200451.0
2009,211027,3,12,200912,1783,201941.0
2011,211027,3,1,201101,1828,204619.0
2011,211027,3,2,201102,1929,215706.0
2011,211027,3,3,201103,1924,214841.0
2011,211027,3,4,201104,1924,256720.0
2011,211027,3,5,201105,1924,259018.0
2011,211027,3,6,201106,1917,257332.0
2011,211027,3,7,201107,1917,257616.0
2011,211027,3,8,201108,1902,265102.0
2011,211027,3,9,201109,2086,302700.0
2011,211027,3,10,201110,2074,299936.0
2011,211027,3,11,201111,2095,302684.0
2011,211027,3,12,201112,2105,307004.0
2013,211027,3,1,201301,2111,392516.0
2013,211027,3,2,201302,2090,394508.0
2013,211027,3,3,201303,2095,408624.0
2013,211027,3,4,201304,2082,408210.0
2013,211027,3,5,201305,2078,409376.0
2013,211027,3,6,201306,2080,412024.0
2013,211027,3,7,201307,2097,414238.0
2013,211027,3,8,201308,2246,430960.0
2013,211027,3,9,201309,2283,434962.0
2013,211027,3,10,201310,2289,436610.0
2013,211027,3,11,201311,2279,433254.0
2013,211027,3,12,201312,2279,436934.0
2014,211027,3,1,201401,2273,431598.0
2014,211027,3,2,201402,2254,427090.0
2014,211027,3,3,201403,2252,428822.0
2014,211027,3,4,201404,2276,432572.0
2014,211027,3,5,201405,2254,425974.0
2014,211027,3,6,201406,2306,492676.0
2014,211027,3,7,201407,2308,493277.0
2014,211027,3,8,201408,2283,493349.0
2014,211027,3,9,201409,2288,489931.0
2014,211027,3,10,201410,2286,487681.0
2014,211027,3,11,201411,2285,487262.0
2014,211027,3,12,201412,2278,483734.0
2015,211027,2,1,201501,2274,480820.0
2015,211027,2,2,201502,2272,480048.0
2015,211027,2,3,201503,2272,480977.0
2015,211027,2,4,201504,2254,479652.0
2015,211027,2,5,201505,2256,480621.0
2015,211027,2,6,201506,2234,475168.0
2015,211027,2,7,201507,2231,472204.0
2015,211027,2,8,201508,2230,469948.0
2015,211027,2,9,201509,2140,451777.0
2015,211027,2,10,201510,2221,454085.0
2015,211027,2,11,201511,2208,451770.0
2015,211027,2,12,201512,2221,449306.0
2016,211027,2,1,201601,2228,444465.0
2016,211027,2,2,201602,2239,442200.0
2016,211027,2,3,201603,2243,441039.0
2016,211027,2,4,201604,2247,441733.0
2016,211027,2,5,201605,2239,441206.0
2016,211027,2,6,201606,2238,442381.0
2016,211027,2,7,201607,2210,501250.0
2016,211027,2,8,201608,2203,498759.0
2016,211027,2,9,201609,2127,485322.0
2016,211027,2,10,201610,2132,490723.0
2016,211027,2,11,201611,2112,489934.0
2016,211027,2,12,201612,2091,475384.0
2004,211030,3,1,200401,864,67845.0
2004,211030,3,2,200402,864,67845.0
2004,211030,3,3,200403,864,67845.0
2004,211030,3,4,200404,864,67665.0
2004,211030,3,5,200405,864,67590.0
2004,211030,3,6,200406,864,67545.0
2004,211030,3,7,200407,864,67485.0
2004,211030,3,8,200408,864,67440.0
2004,211030,3,9,200409,870,67715.0
2004,211030,3,10,200410,880,67960.0
2004,211030,3,11,200411,888,68159.0
2004,211030,3,12,200412,1063,88099.0
2005,211030,4,1,200501,1073,82964.0
2005,211030,4,2,200502,1070,82754.0
2005,211030,4,3,200503,1070,82754.0
2005,211030,4,4,200504,1078,83329.0
2005,211030,4,5,200505,1139,88434.0
2005,211030,4,6,200506,1144,88639.0
2005,211030,4,7,200507,1431,109412.0
2005,211030,4,8,200508,1538,116450.0
2005,211030,4,9,200509,1538,116435.0
2005,211030,4,10,200510,1649,121269.0
2005,211030,4,11,200511,1659,121914.0
2005,211030,4,12,200512,1901,134874.0
2006,211030,3,1,200601,1903,131468.0
2006,211030,3,2,200602,1907,132476.0
2006,211030,3,3,200603,1914,132982.0
2006,211030,3,4,200604,1941,134722.0
2006,211030,3,5,200605,1939,135270.0
2006,211030,3,6,200606,2569,174274.0
2006,211030,3,7,200607,2559,175291.0
2006,211030,3,8,200608,2556,175236.0
2006,211030,3,9,200609,2489,170600.0
2006,211030,3,10,200610,2476,172686.0
2006,211030,3,11,200611,2474,173306.0
2006,211030,3,12,200612,2398,168288.0
2007,211030,3,1,200701,2410,168043.0
2007,211030,3,2,200702,2413,168475.0
2007,211030,3,3,200703,2417,169717.0
2007,211030,3,4,200704,2398,168881.0
2007,211030,3,5,200705,2400,170184.0
2007,211030,3,6,200706,2369,168796.0
2007,211030,3,7,200707,2363,169512.0
2007,211030,3,8,200708,2360,199576.0
2007,211030,3,9,200709,2355,199284.0
2007,211030,3,10,200710,2308,196722.0
2007,211030,3,11,200711,2314,198404.0
2007,211030,3,12,200712,2322,198948.0
2008,211030,4,1,200801,2309,198272.0
2008,211030,4,2,200802,2310,198398.0
2008,211030,4,3,200803,2300,202704.0
2008,211030,4,4,200804,2297,202742.0
2008,211030,4,5,200805,2315,205522.0
2008,211030,4,6,200806,2327,207222.0
2008,211030,4,7,200807,2314,222130.0
2008,211030,4,8,200808,2314,221962.0
2008,211030,4,9,200809,2310,222058.0
2008,211030,4,10,200810,2278,216642.0
2008,211030,4,11,200811,2286,220834.0
2008,211030,4,12,200812,2280,220560.0
2009,211030,2,1,200901,2311,220370.0
2009,211030,2,2,200902,2292,219676.0
2009,211030,2,3,200903,2290,220718.0
2009,211030,2,4,200904,2222,212093.0
2009,211030,2,5,200905,2214,212505.0
2009,211030,2,6,200906,2209,214793.0
2009,211030,2,7,200907,2200,213923.0
2009,211030,2,8,200908,2200,214136.0
2009,211030,2,9,200909,2185,235479.0
2009,211030,2,10,200910,2187,236500.0
2009,211030,2,11,200911,2185,235767.0
2009,211030,2,12,200912,2170,234870.0
2010,211030,2,1,201001,2298,238456.0
2010,211030,2,2,201002,2482,254867.0
2010,211030,2,3,201003,2478,255308.0
2010,211030,2,4,201004,2474,254896.0
2010,211030,2,5,201005,2474,255776.0
2010,211030,2,6,201006,2470,257335.0
2010,211030,2,7,201007,2450,253723.0
2010,211030,2,8,201008,2458,256418.0
2010,211030,2,9,201009,2461,257167.0
2010,211030,2,10,201010,2424,258372.0
2010,211030,2,11,201011,2429,257167.0
2010,211030,2,12,201012,2431,257628.0
2011,211030,5,1,201101,2418,245511.0
2011,211030,5,2,201102,2607,263498.0
2011,211030,5,3,201103,2608,265640.0
2011,211030,5,4,201104,2615,310622.0
2011,211030,5,5,201105,2648,312962.0
2011,211030,5,6,201106,2642,312846.0
2011,211030,5,7,201107,2637,313532.0
2011,211030,5,8,201108,2576,319326.0
2011,211030,5,9,201109,2570,331588.0
2011,211030,5,10,201110,2570,330974.0
2011,211030,5,11,201111,2565,328128.0
2011,211030,5,12,201112,2568,329212.0
2012,211030,2,1,201201,2589,322122.0
2012,211030,2,2,201202,2582,319720.0
2012,211030,2,3,201203,2580,320474.0
2012,211030,2,4,201204,2580,326588.0
2012,211030,2,5,201205,2742,344412.0
2012,211030,2,6,201206,2722,377336.0
2012,211030,2,7,201207,2715,378890.0
2012,211030,2,8,201208,2713,376810.0
2012,211030,2,9,201209,2726,380228.0
2012,211030,2,10,201210,2732,379992.0
2012,211030,2,11,201211,2739,379670.0
2012,211030,2,12,201212,2741,413908.0
2013,211030,3,1,201301,2721,390212.0
2013,211030,3,2,201302,2657,362464.0
2013,211030,3,3,201303,2709,385474.0
2013,211030,3,4,201304,2699,380848.0
2013,211030,3,5,201305,2698,381932.0
2013,211030,3,6,201306,2667,377258.0
2013,211030,3,7,201307,2659,376516.0
2013,211030,3,8,201308,2669,380166.0
2013,211030,3,9,201309,2671,381300.0
2013,211030,3,10,201310,2671,379170.0
2013,211030,3,11,201311,2667,381142.0
2013,211030,3,12,201312,2670,380510.0
2014,211030,2,1,201401,2662,373296.0
2014,211030,2,2,201402,2658,372928.0
2014,211030,2,3,201403,2622,365256.0
2014,211030,2,4,201404,2694,373772.0
2014,211030,2,5,201405,2665,368382.0
2014,211030,2,6,201406,2721,424438.0
2014,211030,2,7,201407,2801,434750.0
2014,211030,2,8,201408,2808,435220.0
2014,211030,2,9,201409,2814,434267.0
2014,211030,2,10,201410,2815,433542.0
2014,211030,2,11,201411,2814,433806.0
2014,211030,2,12,201412,2805,432208.0
2015,211030,2,1,201501,2806,427952.0
2015,211030,2,2,201502,2808,426871.0
2015,211030,2,3,201503,2805,424621.0
2015,211030,2,4,201504,2766,416952.0
2015,211030,2,5,201505,2771,416922.0
2015,211030,2,6,201506,2768,417452.0
2015,211030,2,7,201507,2766,418681.0
2015,211030,2,8,201508,2771,418901.0
2015,211030,2,9,201509,2630,398035.0
2015,211030,2,10,201510,2613,394028.0
2015,211030,2,11,201511,2667,397168.0
2015,211030,2,12,201512,2673,398781.0
2016,211030,2,1,201601,2703,401713.0
2016,211030,2,2,201602,2727,403645.0
2016,211030,2,3,201603,2659,389654.0
2016,211030,2,4,201604,2687,393804.0
2016,211030,2,5,201605,2662,391897.0
2016,211030,2,6,201606,2690,405628.0
2016,211030,2,7,201607,2686,453473.0
2016,211030,2,8,201608,2682,455256.0
2016,211030,2,9,201609,2645,450380.0
2016,211030,2,10,201610,2667,451798.0
2016,211030,2,11,201611,2609,447008.0
2016,211030,2,12,201612,2647,443002.0
2004,211040,16,1,200401,171,12975.0
2004,211040,16,2,200402,171,12975.0
2004,211040,16,3,200403,171,12975.0
2004,211040,16,4,200404,171,12885.0
2004,211040,16,5,200405,171,12885.0
2004,211040,16,6,200406,171,12885.0
2004,211040,16,7,200407,171,12885.0
2004,211040,16,8,200408,171,12870.0
2004,211040,16,9,200409,187,13700.0
2004,211040,16,10,200410,209,15576.0
2004,211040,16,11,200411,214,15826.0
2004,211040,16,12,200412,425,28851.0
2005,211040,7,1,200501,425,28806.0
2005,211040,7,2,200502,425,28806.0
2005,211040,7,3,200503,425,28806.0
2005,211040,7,4,200504,425,28806.0
2005,211040,7,5,200505,425,28806.0
2005,211040,7,6,200506,426,28859.0
2005,211040,7,7,200507,487,32374.0
2005,211040,7,8,200508,505,34069.0
2005,211040,7,9,200509,598,42029.0
2005,211040,7,10,200510,1007,74650.0
2005,211040,7,11,200511,1142,84471.0
2005,211040,7,12,200512,1369,99931.0
2006,211040,3,1,200601,1355,102288.0
2006,211040,3,2,200602,1761,132887.0
2006,211040,3,3,200603,1763,133337.0
2006,211040,3,4,200604,1770,133897.0
2006,211040,3,5,200605,2367,177844.0
2006,211040,3,6,200606,2549,192347.0
2006,211040,3,7,200607,2607,197438.0
2006,211040,3,8,200608,2601,197228.0
2006,211040,3,9,200609,2597,196863.0
2006,211040,3,10,200610,2599,197130.0
2006,211040,3,11,200611,2601,197320.0
2006,211040,3,12,200612,2579,196121.0
2007,211040,5,1,200701,2574,193630.0
2007,211040,5,2,200702,2574,193572.0
2007,211040,5,3,200703,2574,193572.0
2007,211040,5,4,200704,2566,192902.0
2007,211040,5,5,200705,2566,192887.0
2007,211040,5,6,200706,2543,192107.0
2007,211040,5,7,200707,2530,191707.0
2007,211040,5,8,200708,2529,225011.0
2007,211040,5,9,200709,2530,225199.0
2007,211040,5,10,200710,2528,225043.0
2007,211040,5,11,200711,2525,225433.0
2007,211040,5,12,200712,2524,226059.0
2008,211040,9,1,200801,2522,226912.0
2008,211040,9,2,200802,2542,229418.0
2008,211040,9,3,200803,2534,234881.0
2008,211040,9,4,200804,2534,235475.0
2008,211040,9,5,200805,2541,238573.0
2008,211040,9,6,200806,2535,237855.0
2008,211040,9,7,200807,2514,255341.0
2008,211040,9,8,200808,2516,256047.0
2008,211040,9,9,200809,2510,255809.0
2008,211040,9,10,200810,2499,252429.0
2008,211040,9,11,200811,2497,256161.0
2008,211040,9,12,200812,2486,255529.0
2009,211040,6,1,200901,2514,257043.0
2009,211040,6,2,200902,2509,256753.0
2009,211040,6,3,200903,2507,257373.0
2009,211040,6,4,200904,2508,257423.0
2009,211040,6,5,200905,2511,257979.0
2009,211040,6,6,200906,2513,258533.0
2009,211040,6,7,200907,2517,259313.0
2009,211040,6,8,200908,2517,259231.0
2009,211040,6,9,200909,2522,285432.0
2009,211040,6,10,200910,2493,283990.0
2009,211040,6,11,200911,2489,282943.0
2009,211040,6,12,200912,2487,283196.0
2010,211040,6,1,201001,2614,282616.0
2010,211040,6,2,201002,2803,301622.0
2010,211040,6,3,201003,2789,301675.0
2010,211040,6,4,201004,2791,302970.0
2010,211040,6,5,201005,2791,303879.0
2010,211040,6,6,201006,2797,305521.0
2010,211040,6,7,201007,2752,301058.0
2010,211040,6,8,201008,2751,301518.0
2010,211040,6,9,201009,2750,301811.0
2010,211040,6,10,201010,2730,302018.0
2010,211040,6,11,201011,2720,301147.0
2010,211040,6,12,201012,2714,300937.0
2011,211040,7,1,201101,2712,286034.0
2011,211040,7,2,201102,2949,310422.0
2011,211040,7,3,201103,2946,310790.0
2011,211040,7,4,201104,2948,366916.0
2011,211040,7,5,201105,2948,367508.0
2011,211040,7,6,201106,2940,367292.0
2011,211040,7,7,201107,2944,368530.0
2011,211040,7,8,201108,2888,380706.0
2011,211040,7,9,201109,3091,421760.0
2011,211040,7,10,201110,3077,420142.0
2011,211040,7,11,201111,3105,431020.0
2011,211040,7,12,201112,3108,434090.0
2012,211040,5,1,201201,3104,422326.0
2012,211040,5,2,201202,3101,422788.0
2012,211040,5,3,201203,3098,422844.0
2012,211040,5,4,201204,3091,428254.0
2012,211040,5,5,201205,3079,427342.0
2012,211040,5,6,201206,3068,573958.0
2012,211040,5,7,201207,3052,576306.0
2012,211040,5,8,201208,3052,594566.0
2012,211040,5,9,201209,3045,595198.0
2012,211040,5,10,201210,3047,614464.0
2012,211040,5,11,201211,3053,620348.0
2012,211040,5,12,201212,3057,689314.0
2013,211040,4,1,201301,3048,674992.0
2013,211040,4,2,201302,3026,693632.0
2013,211040,4,3,201303,3031,728994.0
2013,211040,4,4,201304,3030,734422.0
2013,211040,4,5,201305,3006,724666.0
2013,211040,4,6,201306,2974,717394.0
2013,211040,4,7,201307,3286,773442.0
2013,211040,4,8,201308,3333,787064.0
2013,211040,4,9,201309,3346,795366.0
2013,211040,4,10,201310,3342,796348.0
2013,211040,4,11,201311,3334,799254.0
2013,211040,4,12,201312,3325,800470.0
2014,211040,4,1,201401,3306,794830.0
2014,211040,4,2,201402,3304,797574.0
2014,211040,4,3,201403,3392,812754.0
2014,211040,4,4,201404,3387,818938.0
2014,211040,4,5,201405,3345,812546.0
2014,211040,4,6,201406,3423,915680.0
2014,211040,4,7,201407,3441,922795.0
2014,211040,4,8,201408,3414,923097.0
2014,211040,4,9,201409,3416,931773.0
2014,211040,4,10,201410,3417,933730.0
2014,211040,4,11,201411,3415,937989.0
2014,211040,4,12,201412,3410,941309.0
2015,211040,9,1,201501,3410,941795.0
2015,211040,9,2,201502,3411,942557.0
2015,211040,9,3,201503,3407,944598.0
2015,211040,9,4,201504,3366,941739.0
2015,211040,9,5,201505,3365,942644.0
2015,211040,9,6,201506,3364,943496.0
2015,211040,9,7,201507,3357,940611.0
2015,211040,9,8,201508,3346,932704.0
2015,211040,9,9,201509,3320,932426.0
2015,211040,9,10,201510,3363,939198.0
2015,211040,9,11,201511,3404,950201.0
2015,211040,9,12,201512,3405,958011.0
2016,211040,5,1,201601,3601,992148.0
2016,211040,5,2,201602,3598,989463.0
2016,211040,5,3,201603,3539,979609.0
2016,211040,5,4,201604,3510,976916.0
2016,211040,5,5,201605,3512,989572.0
2016,211040,5,6,201606,3519,995641.0
2016,211040,5,7,201607,3498,1095476.0
2016,211040,5,8,201608,3487,1094982.0
2016,211040,5,9,201609,3637,1116333.0
2016,211040,5,10,201610,3625,1115483.0
2016,211040,5,11,201611,3584,1112063.0
2016,211040,5,12,201612,3579,1111852.0
2004,211050,7,1,200401,2282,175770.0
2004,211050,7,2,200402,2282,175770.0
2004,211050,7,3,200403,2282,175770.0
2004,211050,7,4,200404,2282,173865.0
2004,211050,7,5,200405,2282,173475.0
2004,211050,7,6,200406,2282,172995.0
2004,211050,7,7,200407,2282,172545.0
2004,211050,7,8,200408,2282,172185.0
2004,211050,7,9,200409,2547,192010.0
2004,211050,7,10,200410,2598,192988.0
2004,211050,7,11,200411,3024,218196.0
2004,211050,7,12,200412,3397,246105.0
2005,211050,5,1,200501,3407,242797.0
2005,211050,5,2,200502,3401,242392.0
2005,211050,5,3,200503,3402,242472.0
2005,211050,5,4,200504,3407,242770.0
2005,211050,5,5,200505,3588,253430.0
2005,211050,5,6,200506,3588,253430.0
2005,211050,5,7,200507,3668,255945.0
2005,211050,5,8,200508,3732,261093.0
2005,211050,5,9,200509,3732,261093.0
2005,211050,5,10,200510,3736,261361.0
2005,211050,5,11,200511,3719,260181.0
2005,211050,5,12,200512,4142,291684.0
2006,211050,13,1,200601,4122,284943.0
2006,211050,13,2,200602,4126,285114.0
2006,211050,13,3,200603,4157,287009.0
2006,211050,13,4,200604,4480,301264.0
2006,211050,13,5,200605,4440,300353.0
2006,211050,13,6,200606,5557,378689.0
2006,211050,13,7,200607,5593,382315.0
2006,211050,13,8,200608,5564,381185.0
2006,211050,13,9,200609,5478,375084.0
2006,211050,13,10,200610,5573,381670.0
2006,211050,13,11,200611,5562,382184.0
2006,211050,13,12,200612,5443,375899.0
2007,211050,3,1,200701,5449,374022.0
2007,211050,3,2,200702,5457,376227.0
2007,211050,3,3,200703,5456,376517.0
2007,211050,3,4,200704,5403,373904.0
2007,211050,3,5,200705,5421,375741.0
2007,211050,3,6,200706,5379,373171.0
2007,211050,3,7,200707,5291,367353.0
2007,211050,3,8,200708,5250,429494.0
2007,211050,3,9,200709,5224,428232.0
2007,211050,3,10,200710,5251,431692.0
2007,211050,3,11,200711,5247,432100.0
2007,211050,3,12,200712,5249,432464.0
2008,211050,2,1,200801,5245,432878.0
2008,211050,2,2,200802,5235,432056.0
2008,211050,2,3,200803,5195,438852.0
2008,211050,2,4,200804,5220,443004.0
2008,211050,2,5,200805,5238,447353.0
2008,211050,2,6,200806,5226,447391.0
2008,211050,2,7,200807,5193,481975.0
2008,211050,2,8,200808,5186,483091.0
2008,211050,2,9,200809,5162,481299.0
2008,211050,2,10,200810,5095,463317.0
2008,211050,2,11,200811,5173,484397.0
2008,211050,2,12,200812,5175,484949.0
2009,211050,5,1,200901,5226,483421.0
2009,211050,5,2,200902,5209,483125.0
2009,211050,5,3,200903,5201,482887.0
2009,211050,5,4,200904,5205,483427.0
2009,211050,5,5,200905,5203,483879.0
2009,211050,5,6,200906,5208,487247.0
2009,211050,5,7,200907,5204,487147.0
2009,211050,5,8,200908,5206,488239.0
2009,211050,5,9,200909,5241,543017.0
2009,211050,5,10,200910,5823,602828.0
2009,211050,5,11,200911,5830,605719.0
2009,211050,5,12,200912,5874,611559.0
2010,211050,6,1,201001,5852,587697.0
2010,211050,6,2,201002,5978,602780.0
2010,211050,6,3,201003,5965,602864.0
2010,211050,6,4,201004,5968,606062.0
2010,211050,6,5,201005,5945,605578.0
2010,211050,6,6,201006,5959,609747.0
2010,211050,6,7,201007,5887,601504.0
2010,211050,6,8,201008,5883,603095.0
2010,211050,6,9,201009,5877,602077.0
2010,211050,6,10,201010,5809,599412.0
2010,211050,6,11,201011,5759,595607.0
2010,211050,6,12,201012,5755,594915.0
2011,211050,5,1,201101,5768,577969.0
2011,211050,5,2,201102,6315,632830.0
2011,211050,5,3,201103,6321,630958.0
2011,211050,5,4,201104,6335,733016.0
2011,211050,5,5,201105,6331,731904.0
2011,211050,5,6,201106,6302,729772.0
2011,211050,5,7,201107,6325,732542.0
2011,211050,5,8,201108,6248,741754.0
2011,211050,5,9,201109,6750,804456.0
2011,211050,5,10,201110,6662,794736.0
2011,211050,5,11,201111,6940,829564.0
2011,211050,5,12,201112,6976,827834.0
2012,211050,4,1,201201,7058,817182.0
2012,211050,4,2,201202,7049,825870.0
2012,211050,4,3,201203,7069,830622.0
2012,211050,4,4,201204,7027,832632.0
2012,211050,4,5,201205,7533,880882.0
2012,211050,4,6,201206,7525,1020350.0
2012,211050,4,7,201207,7490,1025626.0
2012,211050,4,8,201208,7535,1039302.0
2012,211050,4,9,201209,7534,1044208.0
2012,211050,4,10,201210,7607,1055500.0
2012,211050,4,11,201211,7625,1060482.0
2012,211050,4,12,201212,7644,1168790.0
2013,211050,12,1,201301,7585,1152514.0
2013,211050,12,2,201302,7522,1149770.0
2013,211050,12,3,201303,7520,1228644.0
2013,211050,12,4,201304,7524,1234096.0
2013,211050,12,5,201305,7490,1234072.0
2013,211050,12,6,201306,7417,1231940.0
2013,211050,12,7,201307,7410,1233942.0
2013,211050,12,8,201308,7380,1230838.0
2013,211050,12,9,201309,7399,1232448.0
2013,211050,12,10,201310,7436,1242256.0
2013,211050,12,11,201311,7384,1232482.0
2013,211050,12,12,201312,7402,1255014.0
2014,211050,8,1,201401,7387,1258846.0
2014,211050,8,2,201402,7370,1262600.0
2014,211050,8,3,201403,7335,1264546.0
2014,211050,8,4,201404,7331,1275620.0
2014,211050,8,5,201405,7236,1258166.0
2014,211050,8,6,201406,7239,1392164.0
2014,211050,8,7,201407,7811,1478118.0
2014,211050,8,8,201408,7767,1479127.0
2014,211050,8,9,201409,7834,1512521.0
2014,211050,8,10,201410,7838,1534152.0
2014,211050,8,11,201411,7838,1548158.0
2014,211050,8,12,201412,7798,1540645.0
2015,211050,9,1,201501,7830,1550744.0
2015,211050,9,2,201502,7900,1582580.0
2015,211050,9,3,201503,7901,1591621.0
2015,211050,9,4,201504,7812,1583257.0
2015,211050,9,5,201505,7836,1593777.0
2015,211050,9,6,201506,7839,1590596.0
2015,211050,9,7,201507,7819,1583479.0
2015,211050,9,8,201508,7792,1570323.0
2015,211050,9,9,201509,7538,1499960.0
2015,211050,9,10,201510,7417,1469949.0
2015,211050,9,11,201511,7265,1435279.0
2015,211050,9,12,201512,7268,1430220.0
2016,211050,7,1,201601,7987,1515220.0
2016,211050,7,2,201602,7991,1512687.0
2016,211050,7,3,201603,8054,1510150.0
2016,211050,7,4,201604,8059,1510283.0
